Bairro,Endereco,Quartos,Tipo_Imovel,Preco,Metodo_Venda,Corretor,Data_Venda,Distancia_CBD,CEP,Banheiros,Vagas_Garagem,Area_Terreno,Area_Construida,Ano_Construcao,Area_Administrativa,Latitude,Longitude,Regiao,Contagem_Imoveis,Tipo_Imovel_Numerico,Ano_Venda,Mes_Venda,Area_Construida_Imputada,Area_Terreno_Imputada,Preco_por_m2,Quartos_por_m2,Idade_Imovel,Regiao_Numerica,Preco_Imputado,Preco_Esperado,Media_Regional_Preco_m2,Desvio_Padrao_Regional_Preco_m2,Limite_Inferior_Preco,Limite_Superior_Preco,Subvalorizado,Supervalorizado,Proporcao_Quartos_Banheiros,Categoria_Idade,Categoria_Distancia
Chadstone,7 Inga Ct,3,h,1301000.0,S,Buxton,2017-03-18,13.6,3148.0,1.0,2.0,620.0,88.0,1970.0,Monash City Council,-37.8812,145.105,Southern Metropolitan,3582.0,0,2017,3,False,False,14784.09090909091,0.034090909090909,55.0,5,False,1026945.5749344088,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,2.9702970297029703,50-100 anos,Médio
Brunswick,7 Rope Wk,3,t,855000.0,S,Nelson,2016-11-27,5.2,3056.0,2.0,2.0,177.0,119.56,1970.0,Moreland City Council,-37.7414,144.9838,Northern Metropolitan,11918.0,2,2016,11,False,False,7151.221144195383,0.0250920040147206,55.0,2,False,1009733.7636520144,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,50-100 anos,Próximo
Ferntree Gully,15 Vandeven Ct,4,h,735000.0,S,RW,2017-12-09,24.8,3156.0,2.0,2.0,897.0,171.08,1970.0,Knox City Council,-37.87002,145.27579,Eastern Metropolitan,10788.0,0,2017,12,False,False,4296.235679214402,0.0233808744447042,55.0,0,False,976728.992993706,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.9900497512437811,50-100 anos,Afastado
Malvern East,29 MacGregor St,3,h,1915000.0,PI,C21,2016-04-16,11.2,3145.0,2.0,2.0,700.0,126.0,1920.0,Stonnington City Council,-37.8807,145.0547,Southern Metropolitan,8801.0,0,2016,4,False,False,15198.412698412698,0.0238095238095238,105.0,5,False,1402501.538565585,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,Centenário,Médio
Hawthorn East,4/456 Barkers Rd,3,t,601779.5833333334,PN,RT,2017-09-16,6.2,3123.0,2.0,2.0,246.0,63.29333333333334,1960.0,Boroondara City Council,-37.85852,145.0387,Southern Metropolitan,6482.0,2,2017,9,False,False,9507.787813355804,0.0473983568569622,65.0,5,True,1082766.0567665116,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,Próximo
Preston,2 Bruce St,2,h,2300000.0,SP,McGrath,2017-04-22,8.8,3072.0,1.0,2.0,465.0,333.1569,1970.0,Darebin City Council,-37.7424,145.0026,Northern Metropolitan,14577.0,0,2017,4,False,False,6903.6541041173095,0.0060031774818411,55.0,2,False,1094626.1826677315,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,50-100 anos,Próximo
Point Cook,23 Boathaven Rd,4,h,620000.0,S,hockingstuart,2017-07-29,14.7,3030.0,2.0,2.0,448.0,238.0,2011.0,Wyndham City Council,-37.91269,144.73946,Western Metropolitan,15542.0,0,2017,7,False,False,2605.0420168067226,0.0168067226890756,14.0,6,False,831089.1496150731,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.9900497512437811,10-20 anos,Médio
Reservoir,3/78 Orrong Av,3,t,792658.8450751879,SP,Love,2017-11-11,12.0,3073.0,2.0,2.0,177.0,114.087,1970.0,Darebin City Council,-37.7414,144.9838,Northern Metropolitan,21650.0,2,2017,11,False,False,6947.845460702691,0.0262957216860816,55.0,2,True,685892.5222383932,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,50-100 anos,Médio
Croydon,1 Laird St,3,h,1130000.0,S,Fletchers,2017-07-29,23.0,3136.0,2.0,2.0,669.0,137.2733333333333,1970.0,Maroondah City Council,-37.7915,145.138165,Eastern Metropolitan,11925.0,0,2017,7,False,False,8231.751736195427,0.0218542081491914,55.0,0,False,834714.5497304342,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.492537313432836,50-100 anos,Afastado
Point Cook,11 Catania Av,4,h,1308678.3333333335,PI,Barry,2018-03-17,14.7,3030.0,2.0,2.0,725.0,194.0,2002.0,Wyndham City Council,-37.89011,144.73919,Western Metropolitan,15542.0,0,2018,3,False,False,6745.764604810997,0.0206185567010309,23.0,6,True,888274.5879446078,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.9900497512437811,20-50 anos,Médio
Preston,2/43 Spring St,2,u,310000.0,SP,Woodards,2017-11-25,8.4,3072.0,1.0,1.0,0.0,101.41038095238096,1970.0,Darebin City Council,-37.7414,144.9838,Northern Metropolitan,14577.0,1,2017,11,False,False,3056.8862584745248,0.0197218468288679,55.0,2,False,502957.2621999029,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,50-100 anos,Próximo
Blackburn North,16 Hibiscus Rd,3,h,1294564.092014652,S,Noel,2017-09-23,13.4,3130.0,1.0,3.0,620.0,182.8,1970.0,Whitehorse City Council,-37.8054,145.14334,Eastern Metropolitan,2867.0,0,2017,9,False,False,7081.860459598752,0.0164113785557986,55.0,0,True,1024965.6903555434,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,2.9702970297029703,50-100 anos,Médio
Williamstown,2 Pope Pl,3,t,1230000.0,SP,Sweeney,2017-02-25,8.0,3016.0,2.0,2.0,213.5,135.49,1977.0,Hobsons Bay City Council,-37.780845,144.8733,Western Metropolitan,6380.0,2,2017,2,False,False,9078.160749870838,0.0221418554874898,48.0,6,False,871258.028925687,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.492537313432836,20-50 anos,Próximo
Bentleigh,1/7 Harding St,3,t,1250000.0,VB,Buxton,2017-08-12,11.4,3204.0,2.0,2.0,246.0,73.72,1960.0,Glen Eira City Council,-37.85852,145.0387,Southern Metropolitan,6795.0,2,2017,8,False,False,16956.04991861096,0.0406945198046663,65.0,5,False,956680.2647851184,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,Médio
Braybrook,1 Moama St,3,h,765000.0,S,GL,2017-02-25,10.8,3019.0,1.0,1.0,658.0,105.0,1960.0,Maribyrnong City Council,-37.7905,144.8485,Western Metropolitan,3589.0,0,2017,2,False,False,7285.714285714285,0.0285714285714285,65.0,6,False,852789.5732380147,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,2.9702970297029703,50-100 anos,Médio
Forest Hill,2/66 Mahoneys Rd,3,h,742000.0,S,hockingstuart,2017-07-22,15.4,3131.0,1.0,1.0,404.0,110.11333333333334,1970.0,Whitehorse City Council,-37.83792,145.16573,Eastern Metropolitan,4385.0,0,2017,7,False,False,6738.511836289883,0.0272446570200399,55.0,0,False,838638.563834888,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,2.9702970297029703,50-100 anos,Distante
Hoppers Crossing,17 Bernhardt Av,3,h,795000.0,S,Barry,2018-02-10,18.4,3029.0,2.0,4.0,941.0,160.0,1985.0,Wyndham City Council,-37.88685,144.69052,Western Metropolitan,13830.0,0,2018,2,False,False,4968.75,0.01875,40.0,6,False,722202.6256003777,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.492537313432836,20-50 anos,Distante
Reservoir,6/5 Seaver Gr,2,u,340000.0,VB,Love,2016-09-24,11.2,3073.0,1.0,1.0,151.0,80.0,1975.0,Darebin City Council,-37.7126,144.99,Northern Metropolitan,21650.0,1,2016,9,False,False,4250.0,0.025,50.0,2,False,468537.0436932659,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,20-50 anos,Médio
Croydon,4/8 Bennison St,3,u,720000.0,SP,Max,2018-01-06,23.0,3136.0,2.0,1.0,265.0,128.41600000000005,1970.0,Maroondah City Council,-37.7915,145.138165,Eastern Metropolitan,11925.0,1,2018,1,False,False,5606.7779715923225,0.0233615748816346,55.0,0,False,796112.5123872514,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.492537313432836,50-100 anos,Afastado
Northcote,86 Kellett St,3,h,1410000.0,S,Haughton,2017-11-25,5.3,3070.0,2.0,2.0,497.0,167.13,1970.0,Darebin City Council,-37.7678,145.013,Northern Metropolitan,11364.0,0,2017,11,False,False,8436.546401005206,0.0179500987255429,55.0,2,False,1337086.4344809651,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,50-100 anos,Próximo
Surrey Hills,14 Verdun St,5,h,1650000.0,VB,hockingstuart,2016-06-12,11.2,3127.0,5.0,2.0,693.0,294.74,1930.0,Boroondara City Council,-37.8339,145.0937,Southern Metropolitan,5457.0,0,2016,6,False,False,5598.154305489584,0.016964103956029,95.0,5,False,2640685.1114309463,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,0.998003992015968,50-100 anos,Médio
Malvern East,5/28 Ferncroft Av,2,u,735000.0,S,Jellis,2017-08-19,8.4,3145.0,1.0,1.0,0.0,92.0,1950.0,Stonnington City Council,-37.8688,145.05687,Southern Metropolitan,8801.0,1,2017,8,False,False,7989.130434782609,0.0217391304347826,75.0,5,False,633111.470733208,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.98019801980198,50-100 anos,Próximo
Reservoir,18 Lucille Av,3,h,660000.0,S,Barry,2017-03-04,11.2,3073.0,2.0,2.0,497.0,156.01234920634923,1970.0,Darebin City Council,-37.7414,144.9838,Northern Metropolitan,21650.0,0,2017,3,False,False,4230.434342906106,0.0192292470132095,55.0,2,False,822728.2564382384,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,50-100 anos,Médio
Braybrook,16 Menzies St,2,h,760000.0,S,Douglas,2017-04-08,10.8,3019.0,1.0,1.0,604.0,82.0,1950.0,Maribyrnong City Council,-37.782,144.8528,Western Metropolitan,3589.0,0,2017,4,False,False,9268.292682926827,0.024390243902439,75.0,6,False,690397.209082582,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.98019801980198,50-100 anos,Médio
Glenroy,3/71 Hubert Av,3,t,563250.0,S,Eview,2017-09-23,11.2,3046.0,1.0,1.0,177.0,83.0,2012.0,Moreland City Council,-37.70017,144.93292,Northern Metropolitan,8870.0,2,2017,9,False,False,6786.144578313253,0.036144578313253,13.0,2,False,557762.5403830694,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,2.9702970297029703,10-20 anos,Médio
Footscray,224 Ballarat Rd,2,h,690500.0,SP,Rendina,2016-11-19,6.4,3011.0,1.0,1.0,212.0,98.0,1900.0,Maribyrnong City Council,-37.7903,144.8879,Western Metropolitan,7570.0,0,2016,11,False,False,7045.918367346939,0.0204081632653061,125.0,6,False,876166.3439320949,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.98019801980198,Centenário,Próximo
Beaumaris,3/85 Charman Rd,1,u,291500.0,SP,Maitland,2017-09-23,17.3,3193.0,1.0,1.0,0.0,46.723238095238095,1960.0,Bayside City Council,-37.98075,145.05263,Southern Metropolitan,5366.0,1,2017,9,False,False,6238.8655385104585,0.0214026262041525,65.0,5,False,419842.0495886326,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,0.99009900990099,50-100 anos,Distante
Richmond,16/2 New St,2,u,785000.0,SP,Biggin,2016-11-07,2.6,3121.0,1.0,1.0,0.0,60.47833333333334,1970.0,Yarra City Council,-37.7414,144.9838,Northern Metropolitan,14949.0,1,2016,11,False,False,12979.855044506296,0.0330696943809077,55.0,2,False,601377.8318966789,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,50-100 anos,CBD
Keilor East,23 Chappell Pl,4,h,830000.0,S,Moonee,2016-08-22,12.8,3033.0,2.0,2.0,686.0,198.0,1995.0,Brimbank City Council,-37.7394,144.8628,Western Metropolitan,5629.0,0,2016,8,False,False,4191.919191919192,0.0202020202020202,30.0,6,False,945575.4168261994,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.9900497512437811,20-50 anos,Médio
Dingley Village,11 Kimber Ct,4,h,1100000.0,S,Buxton,2017-06-17,22.2,3172.0,2.0,2.0,840.0,237.0,1980.0,Kingston City Council,-37.97824,145.12949,South-Eastern Metropolitan,3940.0,0,2017,6,False,False,4641.350210970464,0.0168776371308016,45.0,4,False,1162616.6722683192,6697.309990528885,9145.331295210466,-2448.0213046815816,15842.641285739352,False,False,1.9900497512437811,20-50 anos,Afastado
Ashburton,2/16 Samarinda Av,4,h,1300000.0,VB,Lindellas,2018-03-17,10.2,3147.0,2.0,2.0,644.0,203.14333333333332,1960.0,Boroondara City Council,-37.85852,145.0387,Southern Metropolitan,3052.0,0,2018,3,False,False,6399.422411105459,0.0196905304957091,65.0,5,False,1839682.3681753045,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.9900497512437811,50-100 anos,Médio
Fitzroy North,96 Fergie St,4,h,2000000.0,S,Jellis,2017-09-09,3.6,3068.0,2.0,1.0,535.0,180.0,1890.0,Moreland City Council,-37.78237,144.98505,Northern Metropolitan,6244.0,0,2017,9,False,False,11111.111111111111,0.0222222222222222,135.0,2,False,1812940.966662248,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.9900497512437811,Centenário,CBD
Princes Hill,313 Pigdon St,3,h,1525279.583333333,SN,Woodards,2016-11-19,3.7,3054.0,2.0,0.0,360.0,211.0,1916.0,Yarra City Council,-37.7815,144.9651,Northern Metropolitan,1008.0,0,2016,11,False,False,7228.813191153237,0.0142180094786729,109.0,2,True,1804078.778267904,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,Centenário,CBD
Melton South,18 Oakfield Ct,3,h,862598.451904762,PI,PRDNationwide,2018-02-03,29.8,3338.0,2.0,0.0,675.0,129.2226666666667,1975.0,Melton City Council,-37.69957,144.57685,Western Victoria,4718.0,0,2018,2,False,False,6675.287503003305,0.0232157413044151,50.0,7,True,511332.4665185351,4136.33254616335,2054.6114283164284,2081.721117846922,6190.943974479778,False,True,1.492537313432836,20-50 anos,Afastado
Port Melbourne,224 Nott St,3,h,1228205.8211875842,SP,Chisholm,2016-07-30,3.8,3207.0,2.0,1.0,158.0,164.89333333333337,1960.0,Melbourne City Council,-37.835,144.9442,Southern Metropolitan,8648.0,0,2016,7,False,False,7448.486826964406,0.018193579687879,65.0,5,True,1631091.7074615215,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,CBD
Port Melbourne,31/6 Graham St,2,u,516595.6979328704,PN,RT,2017-11-18,3.5,3207.0,1.0,1.0,0.0,71.49716666666669,1960.0,Melbourne City Council,-37.85852,145.0387,Southern Metropolitan,8648.0,1,2017,11,False,False,7225.400977654642,0.0279731364646151,65.0,5,True,708853.716538005,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.98019801980198,50-100 anos,CBD
Mount Waverley,13 Malcolm Ct,3,h,1400000.0,SP,Harcourts,2017-11-11,14.2,3149.0,1.0,1.0,669.0,122.53666666666668,1970.0,Monash City Council,-37.8763,145.1122,Eastern Metropolitan,13366.0,0,2017,11,False,False,11425.151655286852,0.0244824678327575,55.0,0,False,1011436.6807167564,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,2.9702970297029703,50-100 anos,Médio
Kew,6/13 Hope Ct,2,u,631365.0180591466,S,Jellis,2017-02-25,5.6,3101.0,1.0,2.0,0.0,88.32,1995.0,Boroondara City Council,-37.7925,145.0263,Southern Metropolitan,10331.0,1,2017,2,False,False,7148.607541430555,0.0226449275362318,30.0,5,True,711778.7495977354,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.98019801980198,20-50 anos,Próximo
Frankston,20 Bondi Av,3,h,845777.0,S,hockingstuart,2018-03-17,38.0,3199.0,2.0,4.0,1083.0,102.13333333333333,1975.0,Frankston City Council,-38.16041,145.13735,South-Eastern Metropolitan,17055.0,0,2018,3,False,False,8281.10639686684,0.0293733681462141,50.0,4,False,792842.5090305483,6697.309990528885,9145.331295210466,-2448.0213046815816,15842.641285739352,False,False,1.492537313432836,20-50 anos,Afastado
Watsonia North,2/32 Sellars St,3,h,655000.0,SP,Barry,2017-06-03,14.5,3087.0,2.0,1.0,253.0,116.0,2005.0,Banyule City Council,-37.7004,145.09033,Northern Metropolitan,1442.0,0,2017,6,False,False,5646.551724137931,0.0258620689655172,20.0,2,False,686820.8136611962,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,10-20 anos,Médio
Coburg,38 Budds St,2,t,657000.0,SP,Nelson,2016-08-13,7.8,3058.0,1.0,2.0,138.0,85.12666666666667,1970.0,Darebin City Council,-37.7427,144.9711,Northern Metropolitan,11204.0,2,2016,8,False,False,7717.910564648759,0.0234944005012138,55.0,2,False,574972.6880531338,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,50-100 anos,Próximo
Kilsyth,6 Dunrossil Dr,3,h,718197.1918181819,PI,McGrath,2017-06-17,26.0,3137.0,1.0,1.0,872.0,96.04,1970.0,Maroondah City Council,-37.79604,145.31716,Eastern Metropolitan,4654.0,0,2017,6,False,False,7478.104871076445,0.0312369845897542,55.0,0,True,807249.7910288314,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,2.9702970297029703,50-100 anos,Afastado
St Kilda,12b Dalgety St,3,h,1031835.9880952382,S,Marshall,2016-06-12,6.1,3182.0,2.0,2.0,520.0,142.69666666666666,1960.0,Port Phillip City Council,-37.8603,144.9792,Southern Metropolitan,13240.0,0,2016,6,False,False,7230.97471159269,0.0210236165292345,65.0,5,True,1605300.4409943705,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,Próximo
Murrumbeena,62 Murrumbeena Cr,6,h,1000000.0,VB,hockingstuart,2017-03-18,12.1,3163.0,3.0,2.0,724.0,196.32,1960.0,Glen Eira City Council,-37.85852,145.0387,Southern Metropolitan,4442.0,0,2017,3,False,False,5093.724531377344,0.030562347188264,65.0,5,False,1656318.2666725405,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.993355481727575,50-100 anos,Médio
Heidelberg Heights,79 Bamfield Rd,3,h,885000.0,VB,Miles,2017-06-03,8.8,3081.0,1.0,1.0,592.0,125.0,1960.0,Banyule City Council,-37.73736,145.05603,Eastern Metropolitan,2947.0,0,2017,6,False,False,7080.0,0.024,65.0,0,False,967811.6814049692,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,2.9702970297029703,50-100 anos,Próximo
Ringwood North,11 Powrie Ct,4,h,865000.0,SA,Philip,2017-11-25,19.9,3134.0,2.0,2.0,652.0,165.60571428571427,1970.0,Manningham City Council,-37.7916,145.2367,Eastern Metropolitan,3619.0,0,2017,11,False,False,5223.249715330734,0.0241537559090438,55.0,0,False,996714.617882759,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.9900497512437811,50-100 anos,Distante
Clayton,25 Eva St,3,h,1371000.0,S,Buxton,2018-03-17,16.7,3168.0,2.0,1.0,721.0,159.444,1975.0,Monash City Council,-37.92221,145.11357,South-Eastern Metropolitan,5837.0,0,2018,3,False,False,8598.630240084294,0.0188153834575148,50.0,4,False,992887.1051686144,6697.309990528885,9145.331295210466,-2448.0213046815816,15842.641285739352,False,False,1.492537313432836,20-50 anos,Distante
Kew,2/8 Pleasant Av,3,h,975000.0,PI,Marshall,2017-07-01,5.4,3101.0,2.0,2.0,520.0,135.38,1960.0,Boroondara City Council,-37.80509,145.05572,Southern Metropolitan,10331.0,0,2017,7,False,False,7201.95006647954,0.0221598463583985,65.0,5,False,1558292.5703090625,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,Próximo
Maribyrnong,28 Blair St,2,t,400000.0,PI,Rendina,2016-09-24,8.7,3032.0,1.0,2.0,54.0,85.0,2000.0,Maribyrnong City Council,-37.774,144.8797,Western Metropolitan,4918.0,2,2016,9,False,False,4705.882352941177,0.0235294117647058,25.0,6,False,532459.4582848046,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.98019801980198,20-50 anos,Próximo
Fitzroy,124 Victoria St,3,h,2478000.0,S,Nelson,2017-08-19,2.1,3065.0,2.0,2.0,205.0,106.0,1885.0,Yarra City Council,-37.79933,144.97932,Northern Metropolitan,5825.0,0,2017,8,False,False,23377.35849056604,0.0283018867924528,140.0,2,False,1297795.7565985117,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,Centenário,CBD
Epping,22 Yvette Ct,4,h,660000.0,SP,Ray,2017-10-07,19.6,3076.0,2.0,2.0,709.0,163.76771428571428,1970.0,Whittlesea City Council,-37.64967,145.05922,Northern Metropolitan,10926.0,0,2017,10,False,False,4030.098379760881,0.0244248386652174,55.0,2,False,810223.8782168301,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.9900497512437811,50-100 anos,Distante
